med_event_ID,conflict_country,conflict_counry_ID,conflict_id,med_location - MULTISELECT,med_loc_cty,med_loc_x,med_loc_y,Day,Month,Year,third_party,third_party_id_GLOPAD,third_party_id_PAAX,third_party_id_GW,num_med,individual_med_named,groupings_mechanisms,num_local,if_loc_belig,agmt,agmt_name,agmt_id_PAX,Summary,source_urls,med_type
SUD202309-64,Sudan,625,,Qatar,QAT,51.25,25.5,7,9,2023,Qatar,CON_486,CON_486,694,1,,,1,1,0,,,"The Amir of Qatar holds official talks with the Chairman of the Transitional Sovereign Council of Sudan, discussing the situation in Sudan, Qatar's stance on the conflict, and ways to support stability and development in Sudan.",https://thepeninsulaqatar.com/article/07/09/2023/amir-holds-talks-with-chairman-of-transitional-sovereign-council-of-sudan; https://www.aljazeera.com/news/2023/9/7/sudans-army-chief-meets-qatars-sheikh-tamim-in-diplomatic-push; http://jordantimes.com/news/region/war-torn%C2%A0sudans-army-chief-meets-qatar-ruler-diplomatic-push; https://sudantribune.com/article277009/; https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-65,Sudan,625,,,,,,11,9,2023,Eritrea,CON_272,CON_272,531,1,,,1,1,0,,,"Lieutenant General Al-Burhan also undertook visits to Egypt (29 August), South Sudan (4 September), Qatar (7 September), Eritrea (11 September), Türkiye (13 September) and Uganda (16 September), where he reportedly raised concerns about human rights abuses committed by the Rapid Support Forces and the need to reinforce bilateral cooperation.",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-66,Sudan,625,,,,,,13,9,2023,Turkey,CON_562,CON_562,640,1,,,1,1,0,,,"Lieutenant General Al-Burhan also undertook visits to Egypt (29 August), South Sudan (4 September), Qatar (7 September), Eritrea (11 September), Türkiye (13 September) and Uganda (16 September), where he reportedly raised concerns about human rights abuses committed by the Rapid Support Forces and the need to reinforce bilateral cooperation.",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-67,Sudan,625,,Uganda,UGA,32,1,16,9,2023,Uganda,CON_176,CON_176,500,1,,,1,1,0,,,"Al-Burhan visits Uganda to discuss enhancing bilateral relations and addressing mutual interests, including the Sudanese position on the IGAD mediation group. The two leaders are expected to discuss the Sudanese position from the IGAD mediation group. Sudan rejects the chairmanship of Kenyan President William Ruto of the IGAD Quartet Group casting doubts about his neutrality in the conflict with the Rapid Support Forces (RSF).",https://sudantribune.com/article277303/; https://ntv.co.ug/ug/news/national/sudan-s-burhan-holds-talks-in-uganda-as-battles-rage-in-khartoum-4371366; https://sudantribune.com/article277335/; https://www.newarab.com/news/sudans-burhan-holds-talks-uganda-battles-rage-khartoum; https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-68,Sudan,625,,Eastern Sudan,,,,18,9,2023,UNITAMS,GP-85,,,1,,,2+,1,0,,,"Following a skirmish in eastern Sudan between the Sudanese Armed Forces and the Forces of the Eastern Sudan Parties and Movements Alliance on 18 September, UNITAMS engaged with state authorities in eastern Sudan, political actors and local leaders to help de -escalate tensions.",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,M
SUD202309-69,Sudan,625,,New York,USA,-73.9249,40.6943,19,9,2023,Egypt; Ethiopia; South Sudan; Chad; Eritrea; Central African Republic; Libya,CON_82;CON_159;CON_173;CON_157;CON_272;CON_6;CON_285,CON_82; CON_159; CON_173; CON_157; CON_272; CON_6; CON_285,651; 530; 626; 483; 531; 482; 620,7,,"Egypt-neighbours
",0,,0,,,"On 19 September in New York, the Foreign Ministers of the States neighbouring the Sudan convened for a second time at a meeting chaired by the Foreign Minister of Egypt on the margins of the General Assembly. The Foreign Ministers affirmed the adoption of the road map that they had formulated during their previous meeting, held in N’Djamena on 7 and 8 August, and agreed to implement its provisions",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-70,Sudan,625,,New York,USA,-73.9249,40.6943,20,9,2023,Egypt; UAE; Qatar; EU; African Union,CON_82;CON_591;CON_486;IGO_5;IGO_87,CON_82; CON_591; CON_486; IGO_5; IGO_87,651; 696; 694; ; ,5,,,0,,0,,,"On 20 September, the Governments of Egypt, Qatar, and Saudi Arabia and the European Union, the African Union and the United Nations convened a high-level ministerial side event on the margins of the seventy-eighth session of the United Nations General Assembly to mobilize support for the humanitarian response in the Sudan and the region",https://sudantribune.com/article277275/; https://www.news24.com/news24/africa/news/sudan-has-fallen-over-the-edge-rights-groups-warn-in-a-plea-for-help-ahead-of-un-general-assembly-20230916; https://www.dailynewsegypt.com/2023/09/20/egypt-leads-meeting-to-urge-global-support-for-sudans-humanitarian-crisis/; https://menafn.com/1107110216/Egypt-Leads-Meeting-To-Urge-Global-Support-For-Sudans-Humanitarian-Crisis; https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202309-71,Sudan,625,,Jeddah,SAU,39.1728,21.5433,28,9,2023,Saudi Arabia; United States,CON_419;CON_3,CON_419; CON_3,670; 2,2,,"US-Saudi Arabia
",2+,1,0,,,"Sudanese leaders El Burhan and RSF arrive in Saudi Arabia, raising hope for an end to the conflict in Sudan, with discussions expected to focus on ceasefire agreements and a political roadmap.",https://www.dabangasudan.org/en/all-news/article/sudan-war-both-el-burhan-and-RSF-arrive-in-saudi-arabia; https://allafrica.com/stories/202309290080.html,M
SUD202309-72,Sudan,625,,Darfur,,,,,9,2023,UNITAMS,GP-85,,,1,,,2+,1,0,,,"UNITAMS proposed initiatives to defuse inter-ethnic tensions, in particular in the light of the systematic targeting of the Masalit community. In doing so, the Mission engaged with the Sultan of the Masalit and urged the Governor of Darfur to utilize the High Executive Committee of Native Administration to engage the Masalit Arab communities to de-escalate tensions between them....  UNITAMS engaged with regional and state authorities, including the Regional Governor of Darfur, as well as the Governors of North, West and Central Darfur, and local commanders to de-escalate conflicts between the Sudanese Armed Forces and the Rapid Support Forces and raise issues in relation to the protection of civilians",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,M
SUD202309-73,Sudan,625,,,,,,,9,2023,African Union,IGO_87,IGO_87,,1,,,2+,1,0,,,"The African Union will organize a preparatory meeting for a Sudanese-Sudanese dialogue in September 2023, inviting over 60 politicians, rebel leaders, civil society activists, and academics to discuss representation, agenda, structure, funding, and international involvement in the dialogue.",https://www.dabangasudan.org/en/all-news/article/african-union-preparing-for-inter-sudanese-dialogue; https://allafrica.com/stories/202308240145.html,MR
SUD202310-54,Sudan,625,,Sudan,SDN,30,15,10,10,2023,African Union; IGAD,IGO_87;IGO_312,IGO_87; IGO_312,; ,2,,"AU-IGAD initative
",0,,0,,,"The AU and IGAD propose a comprehensive political process to end the war in Sudan, involving a preparatory conference, broader international support, and dialogue with all parties, amidst tensions between the Sudanese army and external actors.",https://reliefweb.int/report/world/joint-communique-seventeenth-17th-annual-joint-consultative-meeting-between-african-union-peace-and-security-council-and-members-united-nations-security-council-addis-ababa-6-october-2023; https://english.aawsat.com/arab-world/4612581-african-union-igad-propose-new-vision-end-sudan%E2%80%99s-war,MR
SUD202310-55,Sudan,625,,Cairo,EGY,31.2358,30.0444,16,10,2023,African Union; IGAD; Egypt,IGO_87;IGO_312;CON_82,IGO_87; IGO_312; CON_82,; ; 651,3,,,1,1,0,,,"A meeting took place in the Egyptian capital on Monday between a joint delegation of the African Union and IGAD with the Democratic Bloc, followed by a second meeting with the FFC on Tuesday.",https://sudantribune.com/article278419/,MR
SUD202310-56,Sudan,625,,Cairo,EGY,31.2358,30.0444,16,10,2023,AU; IGAD; Egypt,GP-6;IGO_312;CON_82,; IGO_312; CON_82,; ; 651,3,,,1,1,0,,,"A meeting took place in the Egyptian capital on Monday between a joint delegation of the African Union and IGAD with the Democratic Bloc, followed by a second meeting with the FFC on Tuesday.",https://sudantribune.com/article278419/,MR
SUD202310-57,Sudan,625,,Juba,SSD,31.6,4.85,17,10,2023,South Sudan,CON_173,CON_173,626,1,Tut Gatluak,Juba Peace Process,2+,1,0,,,Talks between the Sudanese army and the armed opposition group SPLM-N Al-Hilu facilitated by South Sudan.,https://sudantribune.com/article278393/,M
SUD202310-58,Sudan,625,,Cairo,EGY,31.2358,30.0444,17,10,2023,African Union; IGAD,IGO_87;IGO_312,IGO_87; IGO_312,; ,2,,"AU-IGAD initative
",1,1,0,,,"A meeting took place in the Egyptian capital on Monday between a joint delegation of the African Union and IGAD with the Democratic Bloc, followed by a second meeting with the FFC on Tuesday.",https://sudantribune.com/article278419/,MR
SUD202310-59,Sudan,625,,Juba,SSD,31.6,4.85,23,10,2023,South Sudan; Egypt; United States; EU; IGAD; UNITAMS,CON_173;CON_82;CON_3;IGO_5;IGO_312;GP-85,CON_173; CON_82; CON_3; IGO_5; IGO_312; ,626; 651; 2; ; ; ,6,,Juba Peace Process,2+,1,0,,,"Under the auspices of the President, Salva Kiir Mayardit, South Sudan convened a “consultative meeting between Juba Peace Agreement signatories parties for Peace in Sudan”, including all armed movement signatories and representatives of the Government of the Sudan, in Juba from 23 to 25 October. The meeting was aimed at forging a consensus on the role of the signatories to the Juba Peace Agreement in resolving the current crisis. Members of the international community, including Egypt, the United States of America, the European Union, IGAD and UNITAMS, attended.",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf; https://newsghana.com.gh/sudanese-parties-accept-south-sudans-mediation-initiatives-to-end-conflict/,M
SUD202310-60,Sudan,625,,Addis Ababa,ETH,38.74,9.03,23,10,2023,UNITAMS,GP-85,,,1,,,1,,0,,,"UNITAMS attended the opening and closing session of a preparatory meeting to build the broadest possible civilian front to stand against the war and restore democracy, held from 23 to 26 October in Addis Ababa, and a briefing to the international community. UNITAMS continued to encourage broad-based inclusive civilian representation and offered technical assistance as neede d and requested.",https://sudantribune.com/article278478/; https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,MR
SUD202310-61,Sudan,625,,Jeddah,SAU,39.1728,21.5433,29,10,2023,United States; Saudi Arabia; IGAD; African Union,CON_3;CON_419;IGO_312;IGO_87,CON_3; CON_419; IGO_312; IGO_87,2; 670; ; ,4,,"US-Saudi Arabia-AU-IGAD mechanism
",2+,1,0,,,"In a joint statement on 29 October, the United States, Saudi Arabia and IGAD, also representing the African Union, announced the reconvening of the ceasefire talks between the Sudanese Armed Forces and the Rapid Support Forces in Jeddah. The statement outlined three objectives for the talks, namely, facilitating humanitarian assistance, the establishment of ceasefires and confidence-building measures, and the possibility of achieving a permanent cessation of hostilities. It was noted in the statement that the talks would not address broader political issues",https://sudantribune.com/article278541/; https://www.bignewsnetwork.com/news/274007637/xinhua-middle-east--summary-at-2200-gmt-oct-22; https://english.aawsat.com/arab-world/4622421-sudan-peace-negotiations-resume-jeddah-Thursday; https://sudantribune.com/article278593/; https://www.voanews.com/a/sudan-cease-fire-talks-to-resume-thursday-in-saudi-arabia/7325822.html; https://www.marketscreener.com/news/latest/Sudanese-army-paramilitary-RSF-to-return-to-Jeddah-negotiations-45145043/; https://allafrica.com/stories/202310250565.html; https://www.newarab.com/news/sudan-rival-generals-resume-us-saudi-talks-ending-war; https://www.theeastafrican.co.ke/tea/rest-of-africa/sudan-army-to-resume-us-saudi-led-talks-on-ending-war-4413114; https://www.france24.com/en/africa/20231025-sudan-army-paramilitary-rsf-to-resume-negotiations-in-jeddah; https://www.siasat.com/sudans-warring-parties-resume-peace-talks-in-saudi-arabia-2754320/; https://www.globalsecurity.org/military/library/news/2023/10/mil-231025-voa06.htm; https://www.gdnonline.com/Details/1294134; https://www.dailynewsegypt.com/2023/10/26/sudanese-army-agrees-to-resume-talks-with-rapid-support-forces-in-jeddah/; https://www.rfi.fr/en/africa/20231026-sudanese-army-and-paramilitary-rsf-return-to-negotiations; https://www.albawaba.com/news/sudanese-parties-resume-peace-talks-saudi-arabia-1539232; https://saudigazette.com.sa/article/637115/SAUDI-ARABIA/Saudi-Arabia-welcomes-resumption-of-talks-between-warring-Sudanese-parties-in-nbspJeddah; https://www.arabnews.com/node/2399491/saudi-arabia; https://www.kuna.net.kw/ArticleDetails.aspx?id=3120571&language=en; https://radiotamazuj.org/en/news/article/sudan-peace-talks-reconvene-in-jeddah; https://chimpreports.com/sudan-ceasefire-talks-resume-in-saudi-arabia/; https://www.dabangasudan.org/en/all-news/article/sudan-talks-kick-off-in-jeddah; https://english.aawsat.com/arab-world/4638931-rsf-advisor-says-progress-jeddah-negotiations-paves-way-ceasefire; https://www.aljazeera.com/news/2023/10/31/why-are-sudans-warring-factions-meeting-in-jeddah; https://allafrica.com/stories/202311070411.html; https://www.bignewsnetwork.com/news/274015002/us-saudi-arabia-and-igad-reconvene-ceasefire-talks-between-sudanese-armed-forces-rapid-support-forces; https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,M
SUD202310-62,Sudan,625,,Nyala,SDN,24.8833,12.05,,10,2023,UNITAMS,GP-85,,,1,rfur Permanent Ceasefire Committee,,2+,1,0,,,"In late October, following the takeover by the Rapid Support Forces of the Sudanese Armed Forces base in Nyala and the resulting clashes that ensued, the Darfur Permanent Ceasefire Committee facilitated the efforts of the joint armed struggle movement force to help relocate the internally displaced people from Nyala, to safer locations in Darfur.",https://digitallibrary.un.org/record/4027490?ln=en&v=pdf,M
SUD202311-72,Sudan,625,,Cairo,EGY,31.2358,30.0444,6,11,2023,Egypt; South Sudan,CON_82;CON_173,CON_82; CON_173,651; 626,2,Abdel Fattah Al-Sisi; Salva Kiir,,0,,0,,,"Egypt and South Sudan voiced their request to involve them in talks aimed at resolving the Sudanese crisis, asserting their unique understanding of the conflict and its tribal dynamics. President Salva Kiir ended a two-day visit to Cairo on Monday, where he held a joint press conference with President Abdel Fattah al-Sisi.",https://sudantribune.com/article279110/,MR
SUD202311-73,Sudan,625,,Riyadh,SAU,46.7167,24.6333,10,11,2023,Saudi Arabia; United States; African Union; IGAD; South Sudan,CON_419;CON_3;IGO_87;IGO_312;CON_173,CON_419; CON_3; IGO_87; IGO_312; CON_173,670; 2; ; ; 626,5,,"US-Saudi Arabia-AU-IGAD mechanism
",0,,0,,,"South Sudan’s Foreign Affairs minister, James Pitia Morgan said the event would be an opportunity for Kiir and other African leaders to listen to a full briefing from the mediation team and officials from Saudi Arabia on the process of the peace process on Sudan.",https://sudantribune.com/article279214/; https://www.theeastafrican.co.ke/tea/rest-of-africa/sudan-army-chief-burhan-markets-junta-at-riyadh-summit-4429670,MR
SUD202311-74,Sudan,625,,Nairobi,KEN,36.8172,-1.2864,13,11,2023,Kenya,CON_172,CON_172,501,1,William Ruto,,1,1,0,,,"President Ruto meets with Sudan President Al Burhan to discuss key contention points and agree on a framework for peace in Sudan, including mediation of a ceasefire between SAF and RSF.",http://www.chinaview.cn/africa/20231115/e259d0561aa74b079ff8ce1db5e740bd/c.html; https://newsghana.com.gh/kenyansudanese-leaders-agree-to-expedite-peace-process/; https://www.businessghana.com/site/news/politics/297158/Kenya-and-Sudan-seek-to-expedite-peace-process; https://sudantribune.com/article279346/; https://www.kenyans.co.ke/news/94685-ruto-meets-sudan-general-who-rejected-his-mediation-role; https://www.tuko.co.ke/kenya/527873-william-ruto-meets-sudanese-military-leader-abdel-fattah-al-burhan-ongoing-war; https://sudantribune.com/article279421/,MR
SUD202311-75,Sudan,625,,Addis Ababa,ETH,38.74,9.03,15,11,2023,Ethiopia,CON_159,CON_159,530,1,Abiy Ahmed,,1,1,0,,,Sudan’s Sovereign Council Chairman Abdel Fattah Al-Burhan travelled to Ethiopia on Tuesday to discuss the ongoing crisis in his country with Ethiopian Prime Minister Ahmed Abiy and African Union Commission Chairman Moussa Faki.,https://sudantribune.com/article279421/,MR
SUD202311-76,Sudan,625,,Addis Ababa,ETH,38.74,9.03,15,11,2023,African Union,IGO_87,IGO_87,,1,Moussa Faki,,1,1,0,,,Sudan’s Sovereign Council Chairman Abdel Fattah Al-Burhan travelled to Ethiopia on Tuesday to discuss the ongoing crisis in his country with Ethiopian Prime Minister Ahmed Abiy and African Union Commission Chairman Moussa Faki.,https://sudantribune.com/article279421/,MR
